Entity,Code,Year,Hydropower (terawatt-hours),Wind (terawatt-hours),Solar (terawatt-hours),Other renewables (modern biofuels; geothermal; wave & tidal) (terawatt-hours)
Brazil,BRA,2000,304.403,0.001,0,7.855363
Brazil,BRA,2001,267.876,0.0349,0,8.990407
Brazil,BRA,2002,286.092,0.061,0,10.22614696
Brazil,BRA,2003,305.616,0.061,0,11.894463
Brazil,BRA,2004,320.7969068,0.061,0,12.4750557
Brazil,BRA,2005,337.4566739,0.0929,0,13.59093928
Brazil,BRA,2006,348.80546,0.237,0,14.768926
Brazil,BRA,2007,374.0151216,0.662781836,0,18.00750852
Brazil,BRA,2008,369.5564,1.183,0,19.52368548
Brazil,BRA,2009,390.988065,1.238,0,22.63924802
Brazil,BRA,2010,403.2898133,2.176558,0,31.5452401
Brazil,BRA,2011,428.3329199,2.704769,0,32.23462179
Brazil,BRA,2012,415.3421755,5.05,0.00098,35.29557876
Brazil,BRA,2013,390.992014,6.575862737,0.004793593,40.47137489
Brazil,BRA,2014,373.4390605,12.21025167,0.016081802,46.38442574
Brazil,BRA,2015,359.7428082,21.62570216,0.058917412,49.02734799
Brazil,BRA,2016,384.2559559,32.91495525,0.088901614,50.94428129
Bulgaria,BGR,1965,2.0019882,0,0,0
Bulgaria,BGR,1966,2.010827,0,0,0
Bulgaria,BGR,1967,2.0240852,0,0,0
Bulgaria,BGR,1968,1.303723,0,0,0
Bulgaria,BGR,1969,1.8384704,0,0,0
Bulgaria,BGR,1970,2.1522478,0,0,0
Bulgaria,BGR,1971,2.1743448,0,0,0
Bulgaria,BGR,1972,2.0947956,0,0,0
Bulgaria,BGR,1973,2.5720908,0,0,0
Bulgaria,BGR,1974,2.0815374,0,0,0
Bulgaria,BGR,1975,2.452767,0,0,0
Bulgaria,BGR,1976,2.9521592,0,0,0
Bulgaria,BGR,1977,3.5222618,0,0,0
Bulgaria,BGR,1978,2.9079652,0,0,0
Bulgaria,BGR,1979,3.31455,0,0,0
Bulgaria,BGR,1980,3.7078766,0,0,0
Bulgaria,BGR,1981,3.6150692,0,0,0
Bulgaria,BGR,1982,3.0449666,0,0,0
Bulgaria,BGR,1983,3.3499052,0,0,0
Bulgaria,BGR,1984,3.2570978,0,0,0
Bulgaria,BGR,1985,2.231797,0,0,0
Bulgaria,BGR,1986,2.3246044,0,0,0
Bulgaria,BGR,1987,2.5367356,0,0,0
Bulgaria,BGR,1988,2.5941878,0,0,0
Bulgaria,BGR,1989,2.6869952,0,0,0
Bulgaria,BGR,1990,1.8826644,0,0,0
Bulgaria,BGR,1991,2.4439282,0,0,0
Bulgaria,BGR,1992,2.0594404,0,0,0
Bulgaria,BGR,1993,1.9401166,0,0,0
Bulgaria,BGR,1994,1.4672408,0,0,0
Bulgaria,BGR,1995,2.3157656,0,0,0
Bulgaria,BGR,1996,2.9212234,0,0,0
Bulgaria,BGR,1997,2.7480622,0,0,0
Bulgaria,BGR,1998,3.0953888,0,0,0.002
Bulgaria,BGR,1999,2.754095,0,0,0.029
Bulgaria,BGR,2000,2.395737,0,0,0.015
Bulgaria,BGR,2001,1.3028242,0,0,0
Bulgaria,BGR,2002,2.1946728,0,0,0
Bulgaria,BGR,2003,2.9630008,0,0,0
Bulgaria,BGR,2004,3.097453,0.001,0,0
Bulgaria,BGR,2005,4.259,0.005,0,0
Bulgaria,BGR,2006,3.991,0.02,0,0
Bulgaria,BGR,2007,2.879,0.047,0,0
Bulgaria,BGR,2008,2.874,0.122,0,0.016
Bulgaria,BGR,2009,3.471,0.237,0.003,0.008
Bulgaria,BGR,2010,5.057,0.681,0.015,0.035
Bulgaria,BGR,2011,2.917,0.861,0.101,0.056
Bulgaria,BGR,2012,3.226,1.221,0.814,0.066
Bulgaria,BGR,2013,4.08,1.374,1.361,0.11
Bulgaria,BGR,2014,4.605,1.331,1.252,0.2
Bulgaria,BGR,2015,5.661,1.452,1.383,0.272
Bulgaria,BGR,2016,3.8525218,1.378188,1.409228,0.3734715
CIS,,1965,0,0,0,0
CIS,,1966,0,0,0,0
CIS,,1967,0,0,0,0
CIS,,1968,0,0,0,0
CIS,,1969,0,0,0,0
CIS,,1970,0,0,0,0
CIS,,1971,0,0,0,0
CIS,,1972,0,0,0,0
CIS,,1973,0,0,0,0
CIS,,1974,0,0,0,0
CIS,,1975,0,0,0,0
CIS,,1976,0,0,0,0
CIS,,1977,0,0,0,0
CIS,,1978,0,0,0,0
CIS,,1979,0,0,0,0
CIS,,1980,0,0,0,0
CIS,,1981,0,0,0,0
CIS,,1982,0,0,0,0
CIS,,1983,0,0,0,0
CIS,,1984,0,0,0,0
CIS,,1985,205.4092926,0,0,0
CIS,,1986,205.9617176,0,0,0
CIS,,1987,207.3759256,0,0,0
CIS,,1988,217.8499036,0,0,0
CIS,,1989,209.391172,0,0,0
CIS,,1990,220.7189834,0,0,0.065
CIS,,1991,224.1205062,0,0,0.065
CIS,,1992,224.1295464,0,0,0.063
CIS,,1993,234.6833848,0,0,0.06
CIS,,1994,238.5523702,0,0,0.061
CIS,,1995,231.2431614,0,0,0.059
CIS,,1996,207.3646442,0,0,0.057
CIS,,1997,207.98416,0,0,0.057
CIS,,1998,214.4602,0.005050505,0,0.156947368
CIS,,1999,218.0953284,0.003030303,0,0.161157895
CIS,,2000,221.1329244,0.007960606,0,0.079
CIS,,2001,230.8786184,0.018251515,0,0.114
CIS,,2002,220.1817664,0.027412121,0,0.1732
CIS,,2003,217.3971844,0.032842424,0,0.3657
CIS,,2004,240.094282,0.032252525,0,0.4497
CIS,,2005,239.6019794,0.044264646,0,0.4512
CIS,,2006,240.0929697,0.043446465,0,0.5076
CIS,,2007,239.3945064,0.054742424,0,0.7792
CIS,,2008,227.9451,0.052342424,0,0.7856
CIS,,2009,234.8688,0.053624242,0,0.6961
CIS,,2010,234.16671,0.061301152,0.000619875,0.808614
CIS,,2011,229.4421,0.101392,0.032621,0.785908
CIS,,2012,229.4299,0.306451,0.341181855,0.731649
CIS,,2013,246.749,0.660573,0.59206,0.772827
CIS,,2014,236.8728,1.24948,0.47656975,0.833019358
CIS,,2015,228.614772,1.4000396,0.59791415,0.857717
CIS,,2016,248.2952519,1.544894377,0.686588674,0.856509468
Canada,CAN,1965,117.1229388,0,0,0
Canada,CAN,1966,128.8210906,0,0,0
Canada,CAN,1967,133.1255862,0,0,0
Canada,CAN,1968,136.3208124,0,0,0
Canada,CAN,1969,148.226676,0,0,0
Canada,CAN,1970,155.3242324,0,0,0
Canada,CAN,1971,157.0301208,0,0,0
Canada,CAN,1972,171.3312992,0,0,0
Canada,CAN,1973,178.831021,0,0,0
Canada,CAN,1974,197.9360872,0,0,0
Canada,CAN,1975,195.0369608,0,0,0
Canada,CAN,1976,202.8327824,0,0,0.707
Canada,CAN,1977,198.563642,0,0,1.069
Canada,CAN,1978,217.0013788,0,0,1.132
Canada,CAN,1979,212.6217534,0,0,1.345
Canada,CAN,1980,222.5123706,0,0,1.3
Canada,CAN,1981,225.057945,0,0,1.898
Canada,CAN,1982,257.9073452,0,0,2.139
Canada,CAN,1983,266.069977,0,0,2.085
Canada,CAN,1984,286.2489574,0,0,2.337
Canada,CAN,1985,303.7762978,0.001,0,1.677
Canada,CAN,1986,310.7545304,0.001,0,1.865
Canada,CAN,1987,316.3494908,0.001,0,2.312
Canada,CAN,1988,307.612337,0.001,0,2.485
Canada,CAN,1989,290.5477444,0.001,0,3.477
Canada,CAN,1990,295.7943232,0.001919192,0,3.954
Canada,CAN,1991,307.3869919,0.001919192,0,3.984
Canada,CAN,1992,315.2856545,0.059,0.002052632,4.465
Canada,CAN,1993,322.324898,0.059,0.002052632,4.817
Canada,CAN,1994,327.9665808,0.059,0.002052632,5.733
Canada,CAN,1995,334.1707343,0.059,0.003842105,6.780972512
Canada,CAN,1996,354.7030747,0.062,0.005894737,7.15208906
Canada,CAN,1997,348.7906212,0.062,0.006947368,7.759808544
Canada,CAN,1998,330.9809253,0.062,0.010105263,8.537891037
Canada,CAN,1999,345.1117828,0.162,0.013263158,8.495990763
Canada,CAN,2000,356.8710778,0.264,0.016421053,8.471190187
Canada,CAN,2001,331.6320293,0.329,0.019578947,9.188541741
Canada,CAN,2002,349.3856394,0.405,0.022736842,9.543798856
Canada,CAN,2003,336.2503646,0.69,0.022789474,8.946429345
Canada,CAN,2004,338.5093606,0.945,0.014263158,9.3143
Canada,CAN,2005,362.0667495,1.552,0.018473684,8.696543
Canada,CAN,2006,352.9982859,2.448,0.022684211,8.490744
Canada,CAN,2007,367.7324596,2.977206,0.028947368,8.541124
Canada,CAN,2008,377.5987303,3.750629,0.035421053,7.579118
Canada,CAN,2009,368.7984051,6.575235,0.07478875,8.494054
Canada,CAN,2010,351.495803,8.63695,0.22072375,9.78238
Canada,CAN,2011,375.8347242,10.94225703,0.4931475,9.702995
Canada,CAN,2012,380.3781364,13.55740187,0.816093514,10.368028
Canada,CAN,2013,391.8998717,16.54358139,1.23286875,10.48323
Canada,CAN,2014,382.6123788,20.61111759,1.865665,8.260683
Canada,CAN,2015,377.6210364,24.61153796,2.59622125,10.22502
Canada,CAN,2016,388.2414141,27.24853514,3.081043151,10.25303375
Chile,CHL,1965,3.955363,0,0,0
Chile,CHL,1966,4.1630748,0,0,0
Chile,CHL,1967,4.2558822,0,0,0
Chile,CHL,1968,3.5708752,0,0,0
Chile,CHL,1969,4.0260734,0,0,0
Chile,CHL,1970,4.3044956,0,0,0
Chile,CHL,1971,4.397303,0,0,0.066
Chile,CHL,1972,5.2237308,0,0,0.057
Chile,CHL,1973,5.3165382,0,0,0.051
Chile,CHL,1974,6.0457392,0,0,0.046
Chile,CHL,1975,6.1385466,0,0,0.051
Chile,CHL,1976,6.2357734,0,0,0.073
Chile,CHL,1977,6.5009374,0,0,0.08
Chile,CHL,1978,6.827973,0,0,0.091
Chile,CHL,1979,6.9428774,0,0,0.094
Chile,CHL,1980,7.3406234,0,0,0.105
Chile,CHL,1981,7.5925292,0,0,0.11
Chile,CHL,1982,8.4543122,0,0,0.137
Chile,CHL,1983,8.9316074,0,0,0.208
Chile,CHL,1984,9.3381922,0,0,0.201
Chile,CHL,1985,11.07,0,0,0.195
Chile,CHL,1986,11.83,0,0,0.28
Chile,CHL,1987,12.823,0,0,0.271
Chile,CHL,1988,12.558,0,0,0.327
Chile,CHL,1989,10.543,0,0,0.321
Chile,CHL,1990,8.941428,0,0,0.963
Chile,CHL,1991,13.135654,0,0,1.033
Chile,CHL,1992,16.74015,0,0,1.743
Chile,CHL,1993,17.217321,0,0,1.75
Chile,CHL,1994,16.985472,0,0,1.786
Chile,CHL,1995,18.413739,0,0,1.879
Chile,CHL,1996,16.873468,0,0,1.738
Chile,CHL,1997,18.943148,0,0,1.743
Chile,CHL,1998,15.937255,0,0,1.161
Chile,CHL,1999,13.577,0,0,1.01
Chile,CHL,2000,19.081,0,0,0.941
Chile,CHL,2001,21.68,0.007070707,0,2.068
Chile,CHL,2002,23.187,0.007070707,0,1.944
Chile,CHL,2003,22.603,0.007070707,0,1.807
Chile,CHL,2004,20.96933834,0.005,0,2.031
Chile,CHL,2005,25.5755,0.007,0,1.79
Chile,CHL,2006,28.21505008,0.007,0,1.431
Chile,CHL,2007,22.33485911,0.0112,0,2.696
Chile,CHL,2008,23.87104969,0.037,0,3.083
Chile,CHL,2009,24.79932538,0.078206867,0,4.274
Chile,CHL,2010,21.36061539,0.332135807,0,2.247
Chile,CHL,2011,20.72840429,0.331633005,0,4.673
Chile,CHL,2012,20.22710453,0.390126812,0.00034039,4.854
Chile,CHL,2013,19.62325646,0.554751,0.008141,5.761
Chile,CHL,2014,23.62533158,1.44212,0.489623,5.327
Chile,CHL,2015,23.96267963,2.114334,1.293681699,4.995367473
Chile,CHL,2016,19.51795913,2.302318187,2.5502637,5.2542544
China,CHN,1965,22.097,0,0,0
China,CHN,1966,22.4859072,0,0,0
China,CHN,1967,19.3834884,0,0,0
China,CHN,1968,22.870395,0,0,0
China,CHN,1969,23.2593022,0,0,0
China,CHN,1970,24.0371166,0,0,0
China,CHN,1971,29.0752326,0,0,0
China,CHN,1972,32.9510464,0,0,0
China,CHN,1973,36.8268602,0,0,0
China,CHN,1974,41.674942,0,0,0
China,CHN,1975,43.6106392,0,0,0
China,CHN,1976,44.194,0,0,0
China,CHN,1977,46.1341166,0,0,0
China,CHN,1978,43.2261514,0,0,0
China,CHN,1979,48.5559478,0,0,0
China,CHN,1980,58.2211756,0,0,0
China,CHN,1981,65.5131856,0,0,0
China,CHN,1982,74.4138572,0,0,0
China,CHN,1983,86.4169476,0,0,0
China,CHN,1984,86.8146936,0,0,0
China,CHN,1985,92.387557,0,0,0
China,CHN,1986,94.5486436,0,0,0
China,CHN,1987,100.0242802,0,0,0
China,CHN,1988,109.1680188,0,0,0
China,CHN,1989,118.4089842,0,0,0
China,CHN,1990,126.7439726,0.002020202,0.002,0.064
China,CHN,1991,124.6889516,0.009090909,0.002,0.064
China,CHN,1992,130.6860774,0.131313131,0.003,0.113
China,CHN,1993,151.8461646,0.212121212,0.004,0.117
China,CHN,1994,167.428969,0.383838384,0.005,0.46
China,CHN,1995,190.58,0.616161616,0.007,3.014
China,CHN,1996,187.97,0.093939394,0.009,1.533
China,CHN,1997,195.98,0.197979798,0.011,2.722
China,CHN,1998,198.89,0.355555556,0.014,2.48
China,CHN,1999,196.58,0.473737374,0.017,2.52
China,CHN,2000,222.41,0.58989899,0.022,2.537
China,CHN,2001,277.43,0.719191919,0.031,2.554
China,CHN,2002,287.97,0.837373737,0.048,2.546
China,CHN,2003,283.68,0.996969697,0.064,2.536
China,CHN,2004,353.544,1.277777778,0.076,2.528
China,CHN,2005,397.017,1.946060606,0.084,5.322
China,CHN,2006,435.786,3.711818182,0.095,7.133
China,CHN,2007,485.264,5.479292929,0.114,9.863
China,CHN,2008,636.96,13.1,0.152,14.866
China,CHN,2009,615.64,27.6,0.279,20.85932
China,CHN,2010,711.38314,44.622,0.701,24.90023
China,CHN,2011,688.045,70.331,2.61,27.707
China,CHN,2012,862.79411,95.978,3.5945099,30.484845
China,CHN,2013,909.6112734,141.197,8.3738865,37.2864287
China,CHN,2014,1051.146674,156.078,23.51215664,44.7234287
China,CHN,2015,1114.47,185.766,38.5,60.2791787
China,CHN,2016,1162.77,241,66.2,73.40742661
Colombia,COL,1965,3.543949466,0,0,0
Colombia,COL,1966,3.937219368,0,0,0
Colombia,COL,1967,4.389253739,0,0,0
Colombia,COL,1968,4.89101189,0,0,0
Colombia,COL,1969,5.437973479,0,0,0
Colombia,COL,1970,6.052740223,0,0,0
Colombia,COL,1971,6.423408407,0,0,0
Colombia,COL,1972,7.115020994,0,0,0
Colombia,COL,1973,7.743348769,0,0,0
Colombia,COL,1974,8.792068509,0,0,0
Colombia,COL,1975,9.7323,0,0,0.189
Colombia,COL,1976,10.22642,0,0,0.202
Colombia,COL,1977,10.451812,0,0,0.192
Colombia,COL,1978,12.07144,0,0,0.206
Colombia,COL,1979,13.2593,0,0,0.216
Colombia,COL,1980,14.44702,0,0,0.227
Colombia,COL,1981,14.26534,0,0,0.212
Colombia,COL,1982,15.238536,0,0,0.231
Colombia,COL,1983,15.365776,0,0,0.234
Colombia,COL,1984,17.14022,0,0,0.255
Colombia,COL,1985,18.440772,0,0,0.267
Colombia,COL,1986,21.332952,0,0,0.266
Colombia,COL,1987,23.24756,0,0,0.268
Colombia,COL,1988,24.5194,0,0,0.274
Colombia,COL,1989,26.78212,0,0,0.274
Colombia,COL,1990,27.495852,0,0,0.274
Colombia,COL,1991,27.72608,0,0,0.269
Colombia,COL,1992,22.280584,0,0,0.34
Colombia,COL,1993,27.856392,0,0,0.389
Colombia,COL,1994,32.058392,0,0,0.444
Colombia,COL,1995,31.9894,0,0,0.477
Colombia,COL,1996,35.28762418,0,0,0.496
Colombia,COL,1997,31.47576,0,0,0.483
Colombia,COL,1998,30.781684,0,0,0.532
Colombia,COL,1999,33.700658,0,0,0.457
Colombia,COL,2000,30.815718,0,0,0.496
Colombia,COL,2001,31.632658,0,0,0.496
Colombia,COL,2002,33.968038,0,0,0.491
Colombia,COL,2003,36.17636,0,0,0.495
Colombia,COL,2004,38.330058,0.05199,0,0.467
Colombia,COL,2005,39.220888,0.04948,0,0.503
Colombia,COL,2006,42.55789177,0.062981393,0,0.702902537
Colombia,COL,2007,44.24198163,0.049890975,0,0.680580697
Colombia,COL,2008,46.16088281,0.053918167,0,0.669468995
Colombia,COL,2009,40.83736603,0.057707814,0,0.857423359
Colombia,COL,2010,40.55746263,0.03856992,0.00831125,1.10298341
Colombia,COL,2011,48.42747813,0.041271945,0.01075125,1.183534526
Colombia,COL,2012,47.58170976,0.054854711,0.014756568,1.215109084
Colombia,COL,2013,44.36279007,0.057624803,0.02264625,1.269377115
Colombia,COL,2014,44.7419634,0.070230298,0.02867,1.637059829
Colombia,COL,2015,44.68190237,0.068377448,0.0352275,1.739300583
Colombia,COL,2016,47.02422,0.05351,0.035324014,2.04349625
Czech Republic,CZE,1965,2.231797,0,0,0
Czech Republic,CZE,1966,2.1036344,0,0,0
Czech Republic,CZE,1967,1.8959226,0,0,0
Czech Republic,CZE,1968,1.4672408,0,0,0
Czech Republic,CZE,1969,1.1976574,0,0,0
Czech Republic,CZE,1970,1.7103078,0,0,0
Czech Republic,CZE,1971,1.1755604,0,0,0
Czech Republic,CZE,1972,1.2551096,0,0,0
Czech Republic,CZE,1973,1.082753,0,0,0
Czech Republic,CZE,1974,1.7324048,0,0,0
Czech Republic,CZE,1975,1.8163734,0,0,0
Czech Republic,CZE,1976,1.4407244,0,0,0
Czech Republic,CZE,1977,1.966633,0,0,0
Czech Republic,CZE,1978,1.8252122,0,0,0
Czech Republic,CZE,1979,2.2892492,0,0,0
Czech Republic,CZE,1980,2.3953148,0,0,0
Czech Republic,CZE,1981,2.0594404,0,0,0
Czech Republic,CZE,1982,1.6749526,0,0,0
Czech Republic,CZE,1983,1.6528556,0,0,0
Czech Republic,CZE,1984,1.303723,0,0,0
Czech Republic,CZE,1985,1.6749526,0,0,0
Czech Republic,CZE,1986,1.8738256,0,0,0
Czech Republic,CZE,1987,2.4660252,0,0,0
Czech Republic,CZE,1988,2.1036344,0,0,0
Czech Republic,CZE,1989,1.6395974,0,0,0
Czech Republic,CZE,1990,1.161,0,0,0
Czech Republic,CZE,1991,1.089,0,0,0
Czech Republic,CZE,1992,1.402,0,0,0
Czech Republic,CZE,1993,1.369,0,0,0.221
Czech Republic,CZE,1994,1.46,0,0,0.309
Czech Republic,CZE,1995,2.002,0,0,0.405
Czech Republic,CZE,1996,1.969,0,0,0.292
Czech Republic,CZE,1997,1.699,0,0,0.494
Czech Republic,CZE,1998,1.396,0,0,0.587
Czech Republic,CZE,1999,1.681,0,0,0.683
Czech Republic,CZE,2000,1.758,0,0,0.517
Czech Republic,CZE,2001,2.054,0.0002,0,0.514
Czech Republic,CZE,2002,2.492,0.0016,0,0.494
Czech Republic,CZE,2003,1.383,0.0039,0,0.49
Czech Republic,CZE,2004,2.0191,0.0099,0.0001,0.580831
Czech Republic,CZE,2005,2.37991,0.02128,0.000068,0.648312
Czech Republic,CZE,2006,2.55073,0.049375,0.00017,0.912375
Czech Republic,CZE,2007,2.079338,0.125098,0.001754,1.187319
Czech Republic,CZE,2008,2.024335,0.244661,0.012937,1.456526
Czech Republic,CZE,2009,2.42962,0.288067,0.088807,1.86202
Czech Republic,CZE,2010,2.7894,0.335493,0.615702,2.146246
Czech Republic,CZE,2011,2.1341,0.3968,2.118,2.705329
Czech Republic,CZE,2012,2.2315,0.4173,2.1731,3.361419
Czech Republic,CZE,2013,2.8564,0.4783,2.0702,3.995469
Czech Republic,CZE,2014,1.9092,0.4765,2.1229,4.661073
Czech Republic,CZE,2015,1.7948,0.5726,2.2638,4.791685
Czech Republic,CZE,2016,1.9998,0.4969,2.1282,4.754142
Denmark,DNK,1965,0.022097,0,0,0
Denmark,DNK,1966,0.022097,0,0,0
Denmark,DNK,1967,0.022097,0,0,0
Denmark,DNK,1968,0.022097,0,0,0
Denmark,DNK,1969,0.022097,0,0,0
Denmark,DNK,1970,0.022097,0,0,0
Denmark,DNK,1971,0.022097,0,0,0
Denmark,DNK,1972,0.022097,0,0,0
Denmark,DNK,1973,0.022097,0,0,0
Denmark,DNK,1974,0.022097,0,0,0
Denmark,DNK,1975,0.021,0,0,0
Denmark,DNK,1976,0.019,0,0,0
Denmark,DNK,1977,0.026,0,0,0
Denmark,DNK,1978,0.027,0.003,0,0
Denmark,DNK,1979,0.029,0.006,0,0
Denmark,DNK,1980,0.0341,0.0105,0,0
Denmark,DNK,1981,0.0355,0.0105,0,0
Denmark,DNK,1982,0.0303,0.0185,0,0
Denmark,DNK,1983,0.0335,0.0271,0,0.033
Denmark,DNK,1984,0.0302,0.0332,0,0.033
Denmark,DNK,1985,0.0297,0.0514,0,0.036
Denmark,DNK,1986,0.0286,0.1256,0,0.051
Denmark,DNK,1987,0.0294,0.1738,0,0.061
Denmark,DNK,1988,0.0328,0.2917,0,0.08
Denmark,DNK,1989,0.0229,0.4284,0,0.126
Denmark,DNK,1990,0.028,0.6103,0,0.21
Denmark,DNK,1991,0.0254,0.7401,0,0.355
Denmark,DNK,1992,0.0277,0.9154,0,0.521
Denmark,DNK,1993,0.0275,1.0342,0,0.728
Denmark,DNK,1994,0.0326,1.137,0,0.573399709
Denmark,DNK,1995,0.0303,1.1773,0,0.646840455
Denmark,DNK,1996,0.0193,1.2269,0.000161111,0.83218319
Denmark,DNK,1997,0.0192,1.9342,0.000319444,0.975667404
Denmark,DNK,1998,0.0273,2.8199,0.0004,1.078156976
Denmark,DNK,1999,0.0305,3.029,0.000880556,1.318908975
Denmark,DNK,2000,0.0302,4.2412,0.0012,1.29960556
Denmark,DNK,2001,0.0276,4.306019444,0.0012,1.511559209
Denmark,DNK,2002,0.0318,4.876938889,0.001280556,1.879121531
Denmark,DNK,2003,0.0212,5.560783333,0.001519444,2.493351539
Denmark,DNK,2004,0.0265,6.583111111,0.001838889,2.910754742
Denmark,DNK,2005,0.0225,6.613588305,0.002161111,3.174249465
Denmark,DNK,2006,0.0234,6.107957453,0.002213889,3.069949343
Denmark,DNK,2007,0.0282,7.1712,0.002494444,3.105063804
Denmark,DNK,2008,0.0258,6.9278,0.002622222,3.140571269
Denmark,DNK,2009,0.0189,6.7205,0.00375,3.320257592
Denmark,DNK,2010,0.020641883,7.809422076,0.006161111,4.593930556
Denmark,DNK,2011,0.016868684,9.77418431,0.015130556,4.375025
Denmark,DNK,2012,0.017444274,10.26992792,0.103861,4.446005556
Denmark,DNK,2013,0.01341947,11.12327363,0.517541201,4.329986111
Denmark,DNK,2014,0.01510392,13.07850357,0.595518,4.301
Denmark,DNK,2015,0.018030053,14.13309167,0.604262,4.207
Denmark,DNK,2016,0.01857887,12.78173123,0.74378,4.394329749
Ecuador,ECU,1965,0.3447132,0,0,0
Ecuador,ECU,1966,0.3933266,0,0,0
Ecuador,ECU,1967,0.4375206,0,0,0
Ecuador,ECU,1968,0.4551982,0,0,0
Ecuador,ECU,1969,0.508231,0,0,0
Ecuador,ECU,1970,0.5568444,0,0,0
Ecuador,ECU,1971,0.6098772,0,0,0
Ecuador,ECU,1972,1.0739142,0,0,0
Ecuador,ECU,1973,0.5789414,0,0,0
Ecuador,ECU,1974,0.5789414,0,0,0
Ecuador,ECU,1975,0.6054578,0,0,0
Ecuador,ECU,1976,0.6319742,0,0,0
Ecuador,ECU,1977,0.950171,0,0,0
Ecuador,ECU,1978,1.082753,0,0,0
Ecuador,ECU,1979,0.9766874,0,0,0
Ecuador,ECU,1980,1.1578828,0,0,0
Ecuador,ECU,1981,1.0562366,0,0,0
Ecuador,ECU,1982,1.1843992,0,0,0
Ecuador,ECU,1983,2.2936686,0,0,0
Ecuador,ECU,1984,4.2116882,0,0,0
Ecuador,ECU,1985,3.279,0,0,0
Ecuador,ECU,1986,4.012,0,0,0
Ecuador,ECU,1987,4.57,0,0,0
Ecuador,ECU,1988,4.826,0,0,0
Ecuador,ECU,1989,4.954,0,0,0
Ecuador,ECU,1990,4.9866877,0,0,0
Ecuador,ECU,1991,5.075921,0,0,0
Ecuador,ECU,1992,4.9735809,0,0,0
Ecuador,ECU,1993,5.8101371,0,0,0
Ecuador,ECU,1994,6.5652775,0,0,0
Ecuador,ECU,1995,5.1605513,0,0,0
Ecuador,ECU,1996,6.3434151,0,0,0
Ecuador,ECU,1997,6.5341771,0,0,0
Ecuador,ECU,1998,6.5060954,0,0,0
Ecuador,ECU,1999,7.176725937,0,0,0
Ecuador,ECU,2000,7.611231426,0,0,0
Ecuador,ECU,2001,7.070652629,0,0,0
Ecuador,ECU,2002,7.52425603,0,0,0
Ecuador,ECU,2003,7.18041691,0,0,0
Ecuador,ECU,2004,7.411699139,0,0,0.00324057
Ecuador,ECU,2005,6.882639373,0,1.23899E-05,0.102856283
Ecuador,ECU,2006,7.129493192,0,1.4875E-05,0.145555729
Ecuador,ECU,2007,9.03765528,0.000962135,1.8162E-05,0.218752751
Ecuador,ECU,2008,11.29333301,0.002682461,0.000026687,0.208324462
Ecuador,ECU,2009,9.225407229,0.003204417,7.8786E-06,0.216519797
Ecuador,ECU,2010,8.636400921,0.00343485,0,0.235561875
Ecuador,ECU,2011,11.13308825,0.00334467,0.00005812,0.27820037
Ecuador,ECU,2012,12.23772341,0.002398368,0.00032566,0.296353242
Ecuador,ECU,2013,11.03882457,0.056702975,0.003663607,0.29578793
Ecuador,ECU,2014,11.45789563,0.079742467,0.016482696,0.399471183
Ecuador,ECU,2015,13.09627001,0.098806317,0.036057927,0.407751048
Ecuador,ECU,2016,15.59018033,0.08395875,0.038754818,0.489796491
Egypt,EGY,1965,1.7324048,0,0,0
Egypt,EGY,1966,1.8252122,0,0,0
Egypt,EGY,1967,1.966633,0,0,0
Egypt,EGY,1968,3.0007726,0,0,0
Egypt,EGY,1969,3.9907182,0,0,0
Egypt,EGY,1970,4.6889834,0,0,0
Egypt,EGY,1971,5.0469548,0,0,0
Egypt,EGY,1972,5.1618592,0,0,0
Egypt,EGY,1973,5.1530204,0,0,0
Egypt,EGY,1974,6.1164496,0,0,0
Egypt,EGY,1975,6.7926178,0,0,0
Egypt,EGY,1976,8.0035334,0,0,0
Egypt,EGY,1977,9.037673,0,0,0
Egypt,EGY,1978,9.9303918,0,0,0
Egypt,EGY,1979,9.6077756,0,0,0
Egypt,EGY,1980,9.8022292,0,0,0
Egypt,EGY,1981,10.2132334,0,0,0
Egypt,EGY,1982,10.4916556,0,0,0
Egypt,EGY,1983,9.8154874,0,0,0
Egypt,EGY,1984,9.6298726,0,0,0
Egypt,EGY,1985,8.6664434,0,0,0
Egypt,EGY,1986,9.28074,0,0,0
Egypt,EGY,1987,8.6664434,0,0,0
Egypt,EGY,1988,8.7901866,0,0,0
Egypt,EGY,1989,9.6519696,0,0,0
Egypt,EGY,1990,9.8508426,0,0,0
Egypt,EGY,1991,9.965747,0,0,0
Egypt,EGY,1992,10.3502348,0,0,0
Egypt,EGY,1993,10.7347226,0,0,0
Egypt,EGY,1994,11.1987596,0,0,0
Egypt,EGY,1995,11.49044,0,0,0
Egypt,EGY,1996,11.7688622,0,0,0
Egypt,EGY,1997,12.1047366,0,0,0
Egypt,EGY,1998,13.7575922,0,0,0
Egypt,EGY,1999,14.9773466,0.024,0,0
Egypt,EGY,2000,14.1818546,0.137,0,0
Egypt,EGY,2001,14.4160828,0.221,0,0
Egypt,EGY,2002,13.9962398,0.204,0,0
Egypt,EGY,2003,13.019,0.368,0,0
Egypt,EGY,2004,12.644,0.523,0,0
Egypt,EGY,2005,12.644,0.552,0,0
Egypt,EGY,2006,12.925,0.616,0,0
Egypt,EGY,2007,15.51,0.831,0,0
Egypt,EGY,2008,14.682,0.913,0.001754795,0
