Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours)
Other Europe & Eurasia,,1999,298.6823274,140.7808188,197.3590292
Other Europe & Eurasia,,2000,297.8542589,144.9425724,222.9232959
Other Europe & Eurasia,,2001,323.6978433,157.832109,223.141998
Other Europe & Eurasia,,2002,337.9803882,151.901064,232.2945976
Other Europe & Eurasia,,2003,362.9136232,148.0780611,248.573268
Other Europe & Eurasia,,2004,379.0271894,138.7025901,253.9516664
Other Europe & Eurasia,,2005,396.8813793,138.0837544,240.2429327
Other Europe & Eurasia,,2006,403.5040595,178.7276014,244.4454516
Other Europe & Eurasia,,2007,421.122069,181.9140482,247.0093941
Other Europe & Eurasia,,2008,424.7576877,173.4962833,258.1976592
Other Europe & Eurasia,,2009,413.8638121,153.2522626,248.1127272
Other Europe & Eurasia,,2010,410.2487152,167.8221131,261.2823605
Other Europe & Eurasia,,2011,407.3810319,169.4516538,286.2846517
Other Europe & Eurasia,,2012,396.9019232,167.2914194,266.270732
Other Europe & Eurasia,,2013,387.9502363,156.1000736,276.9523371
Other Europe & Eurasia,,2014,375.0389342,156.2612629,254.6075068
Other Europe & Eurasia,,2015,387.4783915,157.9519888,267.3885312
Other Europe & Eurasia,,2016,401.1146636,162.197836,267.7355802
Other Middle East,,1965,93.67613453,8.32708,0.075778591
Other Middle East,,1966,98.29577641,10.01343,0.072646907
Other Middle East,,1967,103.2114747,9.37378,0.075764753
Other Middle East,,1968,108.4102077,10.15299,0.077405167
Other Middle East,,1969,113.8777597,13.94437,0.085246415
Other Middle East,,1970,114.1475372,15.2353,0.083328933
Other Middle East,,1971,129.0751063,17.95672,0.08813214
Other Middle East,,1972,134.518564,19.84078,0.07329226
Other Middle East,,1973,138.2877978,25.79534,0.15873787
Other Middle East,,1974,143.5850137,28.79588,0.10818226
Other Middle East,,1975,153.4220941,34.61088,0.11600925
Other Middle East,,1976,175.4002085,41.44931,0.07732787
Other Middle East,,1977,192.9119095,36.79792,0.07732787
Other Middle East,,1978,208.8795671,42.6702,0.10068091
Other Middle East,,1979,251.5179307,53.33378,0.07718831
Other Middle East,,1980,259.9799302,45.51074,0.07718831
Other Middle East,,1981,274.4320422,38.09505,0.11302034
Other Middle East,,1982,302.4507653,52.67631,0.09826187
Other Middle East,,1983,313.3807243,54.68744,0.06067371
Other Middle East,,1984,344.4919662,60.55224,0.03783239
Other Middle East,,1985,359.2838746,75.99015,0.01566561
Other Middle East,,1986,371.5885198,88.76153,0.00783862
Other Middle East,,1987,379.859046,90.79643,0.00783862
Other Middle East,,1988,400.6933468,115.0154,0.00783862
Other Middle East,,1989,414.2360184,128.5646121,0
Other Middle East,,1990,453.3703272,126.2226286,0
Other Middle East,,1991,452.4126475,123.9299986,0.01566561
Other Middle East,,1992,482.3753854,142.5687448,0.01566561
Other Middle East,,1993,521.6122486,149.174558,0.86465561
Other Middle East,,1994,553.4038885,161.1581947,0.878815815
Other Middle East,,1995,576.5780772,174.7747347,1.416400154
Other Middle East,,1996,571.2775194,182.8095769,1.574378215
Other Middle East,,1997,576.1722596,208.4111594,1.569324055
Other Middle East,,1998,591.9613843,224.9313179,1.582155013
Other Middle East,,1999,604.1583059,232.8040287,1.571962038
Other Middle East,,2000,626.2850264,270.5285138,1.577122994
Other Middle East,,2001,676.8091298,275.9352801,1.577442825
Other Middle East,,2002,676.6871598,288.1970716,1.572390096
Other Middle East,,2003,670.3504532,299.6482267,1.56649122
Other Middle East,,2004,698.9988746,286.7320975,1.607759887
Other Middle East,,2005,737.6340359,321.9130628,1.592711005
Other Middle East,,2006,721.3067985,351.0458409,1.589529696
Other Middle East,,2007,716.7821753,358.5780037,1.628784837
Other Middle East,,2008,781.509965,401.8423502,2.151823593
Other Middle East,,2009,815.0403807,434.4855348,2.486550743
Other Middle East,,2010,849.8513718,476.2511279,3.736751399
Other Middle East,,2011,865.4035014,464.4904575,4.68020929
Other Middle East,,2012,884.0082534,462.6384968,6.496852973
Other Middle East,,2013,916.0981322,491.3227997,6.25873875
Other Middle East,,2014,909.3657415,485.0002602,7.830278305
Other Middle East,,2015,889.2479397,533.7835656,5.523876354
Other Middle East,,2016,898.887423,547.2964481,5.538342156
Other South & Central America,,1965,246.5441042,0.44194,0.999162081
Other South & Central America,,1966,258.9537849,0.47683,0.952905845
Other South & Central America,,1967,272.6192804,0.50009,0.996171302
Other South & Central America,,1968,279.690798,0.51172,0.908134987
Other South & Central America,,1969,299.011485,0.52335,0.901391444
Other South & Central America,,1970,318.947811,0.56987,0.805911929
Other South & Central America,,1971,419.01401,0.61639,0.709967214
Other South & Central America,,1972,439.6717532,1.12811,0.775185919
Other South & Central America,,1973,472.9878556,1.2793,0.718202632
Other South & Central America,,1974,464.417204,1.33745,0.706342819
Other South & Central America,,1975,459.3859624,1.75613,0.707041549
Other South & Central America,,1976,475.5584833,2.17481,0.597286441
Other South & Central America,,1977,490.1946181,2.48882,0.890658298
Other South & Central America,,1978,512.071012,2.6749,0.674722218
Other South & Central America,,1979,535.8885255,3.12847,0.600863338
Other South & Central America,,1980,597.9439039,3.24477,0.854758332
Other South & Central America,,1981,600.4380429,3.69834,0.929934652
Other South & Central America,,1982,542.4546581,3.84953,1.179119032
Other South & Central America,,1983,516.2044137,4.1868,2.413144419
Other South & Central America,,1984,520.3979339,3.67508,1.936288748
Other South & Central America,,1985,482.0984785,4.04724,4.02059408
Other South & Central America,,1986,482.6296086,4.62874,3.276512735
Other South & Central America,,1987,503.1149891,5.54751,4.987417357
Other South & Central America,,1988,495.1378339,5.64055,4.605526202
Other South & Central America,,1989,528.4266969,6.978,4.461035007
Other South & Central America,,1990,523.2164917,7.60602,4.11748467
Other South & Central America,,1991,521.016566,7.89677,4.396190985
Other South & Central America,,1992,517.7177751,8.969809644,4.031819566
Other South & Central America,,1993,528.332575,9.257766783,4.535006666
Other South & Central America,,1994,562.5261459,10.85793341,3.612713822
Other South & Central America,,1995,585.3076673,12.0141702,3.624593377
Other South & Central America,,1996,599.1568398,12.32519809,3.6854847
Other South & Central America,,1997,646.0756865,12.00334483,3.292586639
Other South & Central America,,1998,679.4282395,14.36752964,3.218564047
Other South & Central America,,1999,696.869808,18.42608536,4.73681126
Other South & Central America,,2000,699.2446135,18.6274736,6.744742751
Other South & Central America,,2001,728.8066567,24.30984012,7.701768166
Other South & Central America,,2002,729.69835,25.10397297,12.44924398
Other South & Central America,,2003,755.497963,31.84629544,22.1116146
Other South & Central America,,2004,773.0938439,31.18505438,22.97823441
Other South & Central America,,2005,773.7827517,35.24514189,23.17722999
Other South & Central America,,2006,792.3528763,41.79731373,26.39916231
Other South & Central America,,2007,788.0421274,47.13382053,27.81200487
Other South & Central America,,2008,761.3433798,49.87586845,28.48202047
Other South & Central America,,2009,750.5573791,52.17001336,24.13593389
Other South & Central America,,2010,762.3453653,55.74394555,25.75787785
Other South & Central America,,2011,778.0548255,61.65049833,31.17705763
Other South & Central America,,2012,768.6285176,67.58361454,31.14568977
Other South & Central America,,2013,750.2540963,73.70618345,33.19543668
Other South & Central America,,2014,751.9999013,76.87138482,37.14575177
Other South & Central America,,2015,784.8799042,76.59194503,37.24794053
Other South & Central America,,2016,796.7893122,77.62365227,39.35654686
Pakistan,PAK,1965,43.92651,18.51496,16.03777
Pakistan,PAK,1966,45.10114,20.92237,13.53732
Pakistan,PAK,1967,50.41605,24.41137,13.00234
Pakistan,PAK,1968,57.40568,27.38865,14.31653
Pakistan,PAK,1969,53.87016,33.75026,12.88604
Pakistan,PAK,1970,53.27703,36.48331,10.73449
Pakistan,PAK,1971,49.8927,36.37864,8.50153
Pakistan,PAK,1972,41.33302,33.71537,6.81518
Pakistan,PAK,1973,42.34483,38.40226,6.76866
Pakistan,PAK,1974,45.60123,42.48439,6.19879
Pakistan,PAK,1975,47.28758,47.72952,6.01271
Pakistan,PAK,1976,47.22943,48.67155,5.95456
Pakistan,PAK,1977,49.6601,53.17236,6.47791
Pakistan,PAK,1978,52.30011,54.63774,6.89659
Pakistan,PAK,1979,55.75422,61.54596,7.68743
Pakistan,PAK,1980,58.28956,75.15306,8.18752
Pakistan,PAK,1981,61.96464,81.95661,9.29237
Pakistan,PAK,1982,68.25647,89.38818,10.53678
Pakistan,PAK,1983,75.31588,88.13214,11.95564
Pakistan,PAK,1984,81.73564,90.43488,13.56058
Pakistan,PAK,1985,87.29478,92.31894,15.38649
Pakistan,PAK,1986,94.01692,99.01782,17.45663
Pakistan,PAK,1987,102.91387,106.03071,19.81752
Pakistan,PAK,1988,110.8339,112.41558,20.72466
Pakistan,PAK,1989,118.80045,119.84715,22.70176
Pakistan,PAK,1990,124.37122,128.01141,24.06247
Pakistan,PAK,1991,131.05847,138.26907,23.81824
Pakistan,PAK,1992,143.44442,135.65232,24.45789
Pakistan,PAK,1993,156.52817,156.16764,25.67904
Pakistan,PAK,1994,167.9372,159.20307,25.49296
Pakistan,PAK,1995,182.16069,163.2852,25.7023
Pakistan,PAK,1996,191.72055,177.41565,26.0512
Pakistan,PAK,1997,197.79141,176.8923,24.35322
Pakistan,PAK,1998,204.61822,186.3126,24.37648
Pakistan,PAK,1999,211.92186,212.4801,24.38811
Pakistan,PAK,2000,219.06268,225.0405,23.58564
Pakistan,PAK,2001,214.72469,237.6009,24.48115
Pakistan,PAK,2002,209.08414,257.59287,27.4468
Pakistan,PAK,2003,184.97515,320.2824313,35.22381526
Pakistan,PAK,2004,186.52194,384.5412194,39.04325314
Pakistan,PAK,2005,177.2197236,408.7794545,43.62152087
Pakistan,PAK,2006,204.457649,417.6706358,46.21329066
Pakistan,PAK,2007,222.6007253,423.6973321,63.23022525
Pakistan,PAK,2008,225.8170608,433.8178011,69.67483523
Pakistan,PAK,2009,241.3116469,434.9968503,57.29913211
Pakistan,PAK,2010,238.9731211,443.1037772,53.84932337
Pakistan,PAK,2011,240.4784416,442.9941119,46.42868812
Pakistan,PAK,2012,232.4935877,458.7583382,47.08928757
Pakistan,PAK,2013,254.8127921,446.0788284,37.30632442
Pakistan,PAK,2014,263.4129497,438.5696748,54.99822435
Pakistan,PAK,2015,285.9179312,455.6195853,54.26499765
Pakistan,PAK,2016,319.4939428,476.0714681,62.65372989
Peru,PER,1965,42.10419716,3.97746,0.419706499
Peru,PER,1966,52.80052099,4.15191,0.529402516
Peru,PER,1967,53.19349404,3.88442,0.596174004
Peru,PER,1968,53.43627029,4.32636,0.591404612
Peru,PER,1969,52.68010746,4.40777,0.996802935
Peru,PER,1970,55.41435302,4.32636,1.011111111
Peru,PER,1971,54.64937,5.16372,1.418055556
Peru,PER,1972,46.55489,4.96601,1.534166667
Peru,PER,1973,54.21906,4.86134,1.754722222
Peru,PER,1974,63.93011,5.0009,1.871111111
Peru,PER,1975,66.93065,6.17553,1.9525
Peru,PER,1976,67.88431,6.69888,1.510833333
Peru,PER,1977,67.93083,6.65236,1.731666667
Peru,PER,1978,67.40748,6.95474,1.476111111
Peru,PER,1979,70.10564,6.43139,1.568888889
Peru,PER,1980,75.76945,6.90822,1.650555556
Peru,PER,1981,77.28135,7.93166,1.673611111
Peru,PER,1982,75.96716,8.32708,1.894444444
Peru,PER,1983,65.72113,5.48936,1.603888889
Peru,PER,1984,67.90757,7.40831,1.278611111
Peru,PER,1985,65.56994,5.78011,1.394722222
Peru,PER,1986,70.58247,6.12901,1.894444444
Peru,PER,1987,77.89774,6.09412,2.138611111
Peru,PER,1988,76.14161,5.74522,2.103611111
Peru,PER,1989,67.50052,4.87297,2.336111111
Peru,PER,1990,67.53541,4.66363,1.685
Peru,PER,1991,62.4531,4.37288,3.265833333
Peru,PER,1992,65.26756,3.94257,3.196111111
Peru,PER,1993,68.41929,4.15191,3.358888889
Peru,PER,1994,74.36222,4.33799,4.1375
Peru,PER,1995,83.88719,4.19843,4.346666667
Peru,PER,1996,86.45742,4.25658,4.555833333
Peru,PER,1997,85.44561,2.52371,4.741944444
Peru,PER,1998,85.93407,4.27984,5.198611111
Peru,PER,1999,87.70183,4.3031,4.714722222
Peru,PER,2000,85.74799,3.61693,7.323888889
Peru,PER,2001,81.10762,3.87279,6.645277778
Peru,PER,2002,80.50286,4.62874,9.1
Peru,PER,2003,76.00205,5.47773,9.765555556
Peru,PER,2004,85.02959179,9.00162,10.55944444
Peru,PER,2005,82.90809126,15.87689065,10.71666667
Peru,PER,2006,79.75523562,18.58117287,9.118055556
Peru,PER,2007,82.66395075,28.00479094,12.03888889
Peru,PER,2008,92.97294112,35.55398088,10.73472222
Peru,PER,2009,94.94757089,36.36171612,9.643888889
Peru,PER,2010,100.177407,51.18853183,9.457777778
Peru,PER,2011,110.0342119,57.60856867,9.511666667
Peru,PER,2012,111.5824759,64.44540594,10.15194444
Peru,PER,2013,117.949273,62.44291083,10.23861111
Peru,PER,2014,116.392668,71.45300089,10.11111111
Peru,PER,2015,124.2167379,74.87507799,9.424166667
Peru,PER,2016,133.0708675,82.41351761,9.449986301
Philippines,PHL,1965,48.56688,0,0.51552301
Philippines,PHL,1966,52.98628,0,0.48839022
Philippines,PHL,1967,59.83635,0,0.37985906
Philippines,PHL,1968,68.41929,0,0.173649856
Philippines,PHL,1969,73.30389,0,0.227915436
Philippines,PHL,1970,83.53829,0,0.227915436
Philippines,PHL,1971,96.74997,0,0.222488878
Philippines,PHL,1972,94.94732,0,0.21706232
Philippines,PHL,1973,111.61311,0,0.21706232
Philippines,PHL,1974,104.40251,0,0.303887248
Philippines,PHL,1975,112.62492,0,0.575215148
Philippines,PHL,1976,115.76502,0,0.683746308
Philippines,PHL,1977,126.6507,0,1.687659538
Philippines,PHL,1978,130.52349,0,1.54656903
Philippines,PHL,1979,134.78007,0,1.351212942
Philippines,PHL,1980,126.54603,0,1.6279674
Philippines,PHL,1981,118.91675,0,2.82181016
Philippines,PHL,1982,114.45083,0,3.14740364
Philippines,PHL,1983,119.6727,0,5.730445248
Philippines,PHL,1984,97.64548,0,9.181736136
Philippines,PHL,1985,86.58535,0,12.98575329
Philippines,PHL,1986,91.0629,0,10.22906183
Philippines,PHL,1987,105.86789,0,10.88024879
Philippines,PHL,1988,114.06704,0,13.77803076
Philippines,PHL,1989,127.91837,0,10.89110191
Philippines,PHL,1990,133.58218,0,12.43767094
Philippines,PHL,1991,129.38375,0,13.96796029
Philippines,PHL,1992,159.0984,0,13.91912127
Philippines,PHL,1993,163.80855,0,14.14161015
Philippines,PHL,1994,173.24048,0.057796531,13.62608714
Philippines,PHL,1995,195.33748,0.055721784,16.43704418
Philippines,PHL,1996,203.93205,0.094252805,22.88922164
Philippines,PHL,1997,219.13246,0.057203747,28.39717801
Philippines,PHL,1998,221.59802,0.097513122,28.67393247
Philippines,PHL,1999,209.5726,0.074987295,33.62837993
Philippines,PHL,2000,192.77888,0.111443568,46.66297224
Philippines,PHL,2001,191.72055,1.467439114,47.6506058
Philippines,PHL,2002,181.0882418,17.2263303,41.52402182
Philippines,PHL,2003,180.1194357,25.91151881,43.21710791
Philippines,PHL,2004,185.4095199,24.8848153,46.97771261
Philippines,PHL,2005,172.1953408,32.8230948,53.36301317
Philippines,PHL,2006,154.5141619,31.54267933,58.3826
Philippines,PHL,2007,160.9597904,37.766032,62.802
Philippines,PHL,2008,154.2404595,39.12084198,73.8505
Philippines,PHL,2009,162.264068,39.8558953,70.4778
Philippines,PHL,2010,169.9250568,37.0496514,81.6426
Philippines,PHL,2011,160.4710918,40.62533015,89.7836
Philippines,PHL,2012,167.1402683,38.5728123,94.0867
Philippines,PHL,2013,173.6634339,35.34480192,116.3
Philippines,PHL,2014,186.7224233,37.23015442,123.7432
Philippines,PHL,2015,212.9737424,34.95237829,135.0243
Philippines,PHL,2016,231.6219696,40.05210711,157.0234505
Poland,POL,1965,62.90667,17.132,691.76403
Poland,POL,1966,65.3606,20.36575,701.03314
Poland,POL,1967,70.81507,24.88775,713.72147
Poland,POL,1968,88.6206,34.192,748.06486
Poland,POL,1969,97.54081,47.40425,785.92051
Poland,POL,1970,103.08832,60.459,816.1934
Poland,POL,1971,109.58949,66.4925,835.46431
Poland,POL,1972,123.02214,69.9665,873.95961
Poland,POL,1973,136.55946,72.76475,877.55328
Poland,POL,1974,144.0957,74.79425,902.29029
Poland,POL,1975,156.90033,80.096,973.44263
Poland,POL,1976,173.31026,85.46,1017.81108
Poland,POL,1977,185.39383,90.67575,1053.9106
Poland,POL,1978,198.38454,95.4555,1102.97757
Poland,POL,1979,202.2457,99.5635,1116.28229
Poland,POL,1980,199.17538,102.02375,1182.11972
Poland,POL,1981,186.68476,96.23175,1054.0269
Poland,POL,1982,176.36895,96.1915,1091.06845
Poland,POL,1983,182.16069,98.3895,1088.42844
Poland,POL,1984,186.96388,102.3515,1134.92518
Poland,POL,1985,190.16213,103.80825,1161.31365
Poland,POL,1986,196.30277,110.01725,1191.00504
Poland,POL,1987,198.6404,113.58325,1233.943
Poland,POL,1988,203.57152,112.7905,1199.97177
Poland,POL,1989,201.72235,110.7195,1146.61333
Poland,POL,1990,184.25409,103.946,912.263015
Poland,POL,1991,173.6359,96.929,903.556797
Poland,POL,1992,158.13311,90.27425,873.54093
Poland,POL,1993,163.27357,94.82925,863.486795
Poland,POL,1994,172.21704,95.552,804.186588
Poland,POL,1995,173.69405,104.609,817.863468
Poland,POL,1996,203.1815265,109.84825,837.154149
Poland,POL,1997,211.4991724,109.52475,816.955165
Poland,POL,1998,241.9778401,110.65125,736.125502
Poland,POL,1999,253.0943571,107.73125,706.232913
Poland,POL,2000,232.1520708,115.83125,654.114231
Poland,POL,2001,226.6039853,120.67975,646.408193
Poland,POL,2002,230.9403897,117.6165,634.171107
Poland,POL,2003,235.0205431,130.96175,652.895407
Poland,POL,2004,250.6697769,138.171,633.7097222
Poland,POL,2005,260.4022708,142.28725,641.0230556
Poland,POL,2006,271.39768,143.90325,667.5838889
Poland,POL,2007,281.13199,143.9419444,650.67
Poland,POL,2008,294.07618,156.4363889,642.1825
Poland,POL,2009,293.75054,150.9477778,602.8747222
Poland,POL,2010,310.59078,162.3263889,640.5230556
Poland,POL,2011,309.55571,164.5252778,639.2177778
Poland,POL,2012,298.78633,174.1936111,595.7972222
Poland,POL,2013,276.89867,174.1041667,620.8222222
Poland,POL,2014,277.66625,170.1361111,575.0486111
Poland,POL,2015,290.07546,170.9880556,566.0472222
Poland,POL,2016,316.35926,181.2201786,567.6286009
Portugal,PRT,1965,29.87747,0,6.88496
Portugal,PRT,1966,30.5869,0,7.02452
Portugal,PRT,1967,33.77352,0,6.98963
Portugal,PRT,1968,36.20419,0,6.29183
Portugal,PRT,1969,37.9138,0,5.9313
Portugal,PRT,1970,52.52430151,0,5.43121
Portugal,PRT,1971,59.60976271,0,5.02416
Portugal,PRT,1972,64.81802561,0,4.44266
Portugal,PRT,1973,71.24454264,0,6.57095
Portugal,PRT,1974,76.04440646,0,5.10557
Portugal,PRT,1975,79.61880555,0,4.79156
Portugal,PRT,1976,83.50073673,0,4.652
Portugal,PRT,1977,82.49102013,0,4.22169
Portugal,PRT,1978,85.52800855,0,4.97764
